,source,edge,target,source_name,edge_name,target_name
193,0,75,11898,user_3253,INTERESTED_IN,topic_11898
194,0,75,819,user_8103,INTERESTED_IN,topic_819
195,0,75,8429,user_3662,INTERESTED_IN,topic_8429
196,0,75,9065,user_2832,INTERESTED_IN,topic_9065
197,0,75,3031,user_4975,INTERESTED_IN,topic_3031
198,0,75,14526,user_14131,INTERESTED_IN,topic_14526
199,0,75,4029,user_3857,INTERESTED_IN,topic_4029
200,0,75,10222,user_10372,INTERESTED_IN,topic_10222
201,0,75,4031,user_12415,INTERESTED_IN,topic_4031
202,0,75,7377,user_1209,INTERESTED_IN,topic_7377
203,0,75,7153,user_10485,INTERESTED_IN,topic_7153
204,0,75,1063,user_3649,INTERESTED_IN,topic_1063
205,0,75,1063,user_335,INTERESTED_IN,topic_1063
206,0,75,9065,user_7796,INTERESTED_IN,topic_9065
207,0,75,9223,user_1656,INTERESTED_IN,topic_9223
208,0,75,5295,user_9647,INTERESTED_IN,topic_5295
209,0,75,1111,user_13055,INTERESTED_IN,topic_1111
210,0,75,6218,user_6063,INTERESTED_IN,topic_6218
211,0,75,216,user_4396,INTERESTED_IN,topic_216
212,0,75,6981,user_12932,INTERESTED_IN,topic_6981
213,0,75,11173,user_7319,INTERESTED_IN,topic_11173
214,0,75,4994,user_3028,INTERESTED_IN,topic_4994
215,0,75,6981,user_8528,INTERESTED_IN,topic_6981
216,0,75,11173,user_751,INTERESTED_IN,topic_11173
217,0,75,14173,user_13210,INTERESTED_IN,topic_14173
218,0,75,8662,user_12525,INTERESTED_IN,topic_8662
219,0,75,1063,user_2149,INTERESTED_IN,topic_1063
220,0,75,9851,user_8781,INTERESTED_IN,topic_9851
221,0,75,9851,user_5382,INTERESTED_IN,topic_9851
222,0,75,9003,user_14081,INTERESTED_IN,topic_9003
223,0,75,10580,user_6299,INTERESTED_IN,topic_10580
224,0,75,7124,user_11758,INTERESTED_IN,topic_7124
225,0,75,10721,user_10367,INTERESTED_IN,topic_10721
226,0,75,268,user_14022,INTERESTED_IN,topic_268
227,0,75,11173,user_7666,INTERESTED_IN,topic_11173
228,0,75,823,user_7666,INTERESTED_IN,topic_823
229,0,75,1063,user_7898,INTERESTED_IN,topic_1063
230,0,75,2505,user_10248,INTERESTED_IN,topic_2505
231,0,75,2505,user_3662,INTERESTED_IN,topic_2505
232,0,75,6759,user_9542,INTERESTED_IN,topic_6759
233,0,75,7124,user_12531,INTERESTED_IN,topic_7124
234,0,75,268,user_8652,INTERESTED_IN,topic_268
235,0,75,4031,user_5956,INTERESTED_IN,topic_4031
236,0,75,1499,user_10554,INTERESTED_IN,topic_1499
237,0,75,5691,user_10554,INTERESTED_IN,topic_5691
238,0,75,4994,user_1803,INTERESTED_IN,topic_4994
239,0,75,5691,user_10485,INTERESTED_IN,topic_5691
240,0,75,3056,user_7050,INTERESTED_IN,topic_3056
241,0,75,6902,user_14068,INTERESTED_IN,topic_6902
242,0,75,11173,user_1056,INTERESTED_IN,topic_11173
243,0,75,3031,user_3154,INTERESTED_IN,topic_3031
244,0,75,4031,user_335,INTERESTED_IN,topic_4031
245,0,75,4994,user_1749,INTERESTED_IN,topic_4994
246,0,75,1063,user_8313,INTERESTED_IN,topic_1063
247,0,75,7153,user_1455,INTERESTED_IN,topic_7153
248,0,75,268,user_220,INTERESTED_IN,topic_268
249,0,75,7377,user_12037,INTERESTED_IN,topic_7377
250,0,75,8429,user_10818,INTERESTED_IN,topic_8429
251,0,75,10060,user_292,INTERESTED_IN,topic_10060
252,0,75,10060,user_10137,INTERESTED_IN,topic_10060
253,0,75,819,user_12798,INTERESTED_IN,topic_819
254,0,75,5295,user_2320,INTERESTED_IN,topic_5295
255,0,75,6501,user_10846,INTERESTED_IN,topic_6501
256,0,75,216,user_5541,INTERESTED_IN,topic_216
257,0,75,2029,user_2149,INTERESTED_IN,topic_2029
258,0,75,5913,user_129,INTERESTED_IN,topic_5913
259,0,75,8429,user_1038,INTERESTED_IN,topic_8429
260,0,75,7124,user_12279,INTERESTED_IN,topic_7124
261,0,75,9223,user_1016,INTERESTED_IN,topic_9223
262,0,75,1063,user_13233,INTERESTED_IN,topic_1063
263,0,75,823,user_8400,INTERESTED_IN,topic_823
264,0,75,10060,user_132,INTERESTED_IN,topic_10060
265,0,75,11173,user_7819,INTERESTED_IN,topic_11173
266,0,75,4617,user_14362,INTERESTED_IN,topic_4617
267,0,75,3366,user_11074,INTERESTED_IN,topic_3366
268,0,75,2505,user_5026,INTERESTED_IN,topic_2505
269,0,75,1943,user_1677,INTERESTED_IN,topic_1943
270,0,75,9034,user_1253,INTERESTED_IN,topic_9034
271,0,75,10721,user_10942,INTERESTED_IN,topic_10721
272,0,75,5913,user_6055,INTERESTED_IN,topic_5913
273,0,75,12351,user_3825,INTERESTED_IN,topic_12351
274,0,75,242,user_4725,INTERESTED_IN,topic_242
275,0,75,823,user_12500,INTERESTED_IN,topic_823
276,0,75,10060,user_335,INTERESTED_IN,topic_10060
277,0,75,9034,user_6120,INTERESTED_IN,topic_9034
278,0,75,6980,user_12905,INTERESTED_IN,topic_6980
279,0,75,348,user_429,INTERESTED_IN,topic_348
280,0,75,7124,user_4396,INTERESTED_IN,topic_7124
281,0,75,4031,user_9817,INTERESTED_IN,topic_4031
282,0,75,10060,user_2044,INTERESTED_IN,topic_10060
283,0,75,7377,user_1823,INTERESTED_IN,topic_7377
284,0,75,10222,user_2487,INTERESTED_IN,topic_10222
285,0,75,2505,user_3119,INTERESTED_IN,topic_2505
286,0,75,9034,user_11040,INTERESTED_IN,topic_9034
287,0,75,13752,user_7445,INTERESTED_IN,topic_13752
288,0,75,7153,user_5741,INTERESTED_IN,topic_7153
289,0,75,14173,user_1491,INTERESTED_IN,topic_14173
290,0,75,268,user_7188,INTERESTED_IN,topic_268
